Id,SalePrice
1657,236013.59844723588
1658,231170.18309486646
1659,268809.2206576022
1660,76059.38428823186
1661,415918.35018382967
1662,377494.511576169
1663,344708.7259080354
1664,488441.1380850202
1665,336301.5285987736
1666,341181.77104596584
1667,374034.1270922182
1668,338157.6242714936
1669,292754.9927140793
1670,339127.09601120226
1671,290464.87746370904
1672,465696.11465536035
1673,300268.7395269864
1674,276031.42846218054
1675,266641.59576310514
1676,266260.63407628494
1677,304442.1399582835
1678,476031.91306068655
1679,355149.11070341495
1680,339921.9851440403
1681,321243.07720110146
1682,310810.2281084016
1683,297210.68626044004
1684,270138.5017615928
1685,245894.70390999076
1686,284722.85305612127
1687,273370.66078627063
1688,256191.60962971882
1689,255771.4036952434
1690,261598.28340648286
1691,276152.01354907744
1692,284591.2550957844
1693,279903.7073901358
1694,254566.93710303862
1695,272071.65763205907
1696,313816.78181572165
1697,287670.4328500832
1698,351338.6766253022
1699,346079.4978043262
1700,290527.11864895024
1701,297941.45237795217
1702,307002.8112890552
1703,306660.1985126126
1704,304486.5492718149
1705,315944.28097923007
1706,482179.5222873398
1707,330633.0791589274
1708,321772.7024547396
1709,301365.92016302946
1710,312475.1593100202
1711,275108.99269189575
1712,314670.30958732613
1713,305113.4860818835
1714,279081.45992117777
1715,270353.40890293254
1716,314464.2252448595
1717,288018.41120685986
1718,259404.7817381427
1719,259820.67942686324
1720,275668.3988431686
1721,294595.22301794554
1722,72100.20991401673
1723,74770.35909099893
1724,306805.5409732399
1725,274055.231257732
1726,240074.50936907306
1727,239016.04055721
1728,259524.30547789778
1729,251870.32023734978
1730,232930.98397141093
1731,57042.98089846755
1732,63865.71170663006
1733,57307.49203235226
1734,64869.59228868222
1735,68874.35903458345
1736,62438.32036578943
1737,370815.6411948204
1738,279526.8316171077
1739,319013.11624302436
1740,296332.95784387644
1741,294514.1499225082
1742,254676.67626304805
1743,286607.76083582145
1744,316705.70962534717
1745,281591.90687902283
1746,262424.37657675985
1747,285048.94307391107
1748,269752.7661982225
1749,66120.09402875847
1750,245477.63081419567
1751,282192.8646612801
1752,63407.64062437124
1753,65367.79149961166
1754,259869.0729175466
1755,267540.711312763
1756,64277.9174696946
1757,64390.73552912226
1758,64869.59228868222
1759,74960.74819163751
1760,75869.45587887795
1761,66832.35097566765
1762,64142.03553480313
1763,270541.9551806837
1764,59191.24604425224
1765,253465.04109953565
1766,259754.52768946803
1767,323573.4087302849
1768,69578.77635673645
1769,287481.0836863902
1770,265652.8839376356
1771,66692.38803966423
1772,66860.88569131492
1773,67084.9585375423
1774,72904.51654471752
1775,254083.2224795053
1776,70008.58392906116
1777,64177.6714242483
1778,75937.00945640524
1779,61695.7680962252
1780,261649.3797708961
1781,69642.56522980638
1782,59032.83313294626
1783,67687.68885862619
1784,71441.99597847005
1785,65355.9955449982
1786,63782.190170110385
1787,255005.12695080516
1788,67062.68329491273
1789,60404.17075599685
1790,61887.48420728261
1791,252236.30465167647
1792,265177.3850982124
1793,244385.2703415125
1794,276134.2637593172
1795,255153.74077165575
1796,256381.68805526255
1797,237281.9694037938
1798,65697.75293714191
1799,60506.49989595599
1800,64203.69706651875
1801,68140.33965669027
1802,273035.2045076626
1803,226700.99194560127
1804,63554.43040779008
1805,254083.2224795053
1806,259719.63889870574
1807,239006.1924570035
1808,68609.18976346432
1809,63154.67037374464
1810,64390.73552912226
1811,71356.44555164482
1812,63800.904638115986
1813,63335.05141961127
1814,66264.58938346062
1815,56223.84468482157
1816,66442.40850484825
1817,63700.35264831543
1818,249475.54736018038
1819,260540.65836933398
1820,59799.2403700825
1821,243263.48866065423
1822,243266.295204463
1823,66361.14969277209
1824,247678.04209790126
1825,58802.21052414508
1826,58553.61919236577
1827,63189.34112391384
1828,61983.28461945085
1829,60466.97254796751
1830,242958.37005998933
1831,261979.91442669393
1832,64810.65587925147
1833,245996.85294228763
1834,250869.5965236213
1835,255729.6739147055
1836,241050.6443345516
1837,62618.25502485379
1838,240666.37864124414
1839,75302.75976445139
1840,66216.77118332789
1841,66103.58634174688
1842,58392.10063623887
1843,68874.35903458345
1844,248812.38938382297
1845,65967.92202807858
1846,262060.8856543076
1847,72242.35325925236
1848,56223.84468482157
1849,65917.87342147759
1850,64350.79185793755
1851,248359.2563611055
1852,68275.9140399702
1853,66680.90255014946
1854,292401.2917097727
1855,258574.7694065243
1856,285422.91474136116
1857,71613.5817022661
1858,66593.4798857787
1859,64853.61058009508
1860,66706.07429151578
1861,64853.61058009508
1862,329729.73180090473
1863,328821.2652451221
1864,328821.2652451221
1865,325920.1075700952
1866,338527.0579967516
1867,285105.08980269736
1868,314311.8874339834
1869,300244.2437085615
1870,312656.75064914004
1871,270251.835629098
1872,247200.28741927567
1873,281193.7560665431
1874,67924.66326141321
1875,296980.05874389544
1876,250430.8770875558
1877,300495.2348891758
1878,258328.34890530212
1879,65532.5105426656
1880,63125.63655384738
1881,260350.9292687733
1882,285375.6417286305
1883,252604.06984407167
1884,263846.64112758264
1885,283650.73275839083
1886,313167.5745123891
1887,299096.9169094703
1888,296078.85544124077
1889,259751.3168687596
1890,70809.68627451974
1891,267374.52675715886
1892,60186.73760099135
1893,69414.58287940502
1894,66041.78724160834
1895,65881.86845294299
1896,64762.60600672965
1897,58925.37206883976
1898,241878.21676531274
1899,258508.29579654525
1900,263136.8247660327
1901,66905.58517078524
1902,70386.03816209092
1903,279102.8491403557
1904,68339.74742430664
1905,274125.7026540144
1906,71430.16343731456
1907,298012.9086487897
1908,234335.10170925502
1909,254483.45791708727
1910,236634.2586020767
1911,271379.51808992977
1912,326739.50259299396
1913,62371.877722218866
1914,61006.77403382508
1915,323016.5955284777
1916,62947.719343990524
1917,285263.4878543924
1918,243459.423059665
1919,261946.66948974074
1920,65137.69766930392
1921,419401.7892496706
1922,331962.10253255296
1923,276779.6776025826
1924,279057.5427358128
1925,276477.8564750814
1926,368877.2477896483
1927,71697.19520415284
1928,73529.71503420074
1929,61041.47287596088
1930,262878.2578449133
1931,69033.86125430338
1932,62316.44304148761
1933,61362.18589427953
1934,246474.92223949207
1935,251491.39545925343
1936,250639.81336160042
1937,259521.31136672365
1938,73780.028417443
1939,295651.69367275044
1940,270850.24156651704
1941,240669.1552220565
1942,247661.10203182377
1943,272796.3587713361
1944,311011.6111334487
1945,353049.5955505628
1946,277336.0816025055
1947,308123.0746987692
1948,271319.813886963
1949,268095.1116081403
1950,283923.18016384693
1951,304467.48007245973
1952,277628.08651575726
1953,256602.56717240348
1954,267118.6195047531
1955,64390.73552912226
1956,278425.1719623875
1957,236109.3078325698
1958,326065.71106090414
1959,60006.965466393296
1960,63629.42084982396
1961,58945.18733280434
1962,219475.22827000875
1963,228973.9244988576
1964,60346.20803667372
1965,243262.48633142706
1966,284916.2552300053
1967,320316.54801618203
1968,424524.09576147655
1969,351274.40732607176
1970,438406.72295003966
1971,420890.57696884766
1972,365222.77410276415
1973,281036.6914342054
1974,320351.12908938463
1975,486476.02325155423
1976,276984.57459896157
1977,364945.9872779453
1978,338437.2415243573
1979,334160.2919366512
1980,284705.4908399641
1981,342649.75237433927
1982,303356.50772889843
1983,292488.5319777621
1984,256194.7764484108
1985,299096.9169094703
1986,271171.39296325797
1987,300089.6445144648
1988,242625.64085853004
1989,260192.42692400495
1990,267975.17385310284
1991,332236.59680535004
1992,286713.35497499217
1993,272771.8562985031
1994,294808.9356570181
1995,252898.16785587207
1996,281838.91803140467
1997,326360.60947001615
1998,353012.9392974503
1999,293425.2295887257
2000,298250.97423290374
2001,289241.91798793105
2002,288208.3517847488
2003,293111.29546133993
2004,299249.27845098835
2005,310449.5510320091
2006,308843.256595549
2007,304651.9493882338
2008,319190.0898053978
2009,253967.04177235224
2010,261900.26315990684
2011,270665.0491672951
2012,294936.75155317714
2013,250078.43439467647
2014,255144.69955128428
2015,269080.0516807481
2016,255196.4280688875
2017,250197.78449067497
2018,60545.70382453385
2019,72157.15258473587
2020,57056.144499263835
2021,59267.827845062864
2022,283347.9568095284
2023,56431.42548187847
2024,279519.46052041766
2025,375707.8534937705
2026,291720.65230427164
2027,263620.6126426034
2028,293761.52842475637
2029,253466.50321514928
2030,290364.84073882503
2031,303210.5503627533
2032,318332.43442706554
2033,293338.43512659066
2034,286548.24839703937
2035,271589.1458017247
2036,261131.7635215943
2037,262290.76428284176
2038,320434.2973340927
2039,291991.2258798381
2040,350163.7150658738
2041,286489.69266490085
2042,274181.5053607763
2043,262932.6376515962
2044,250706.12303478626
2045,286062.69246243755
2046,68427.77085568674
2047,61041.47287596088
2048,70121.69384587338
2049,67258.54939764473
2050,252368.9545128174
2051,60528.94178581321
2052,62431.991896641004
2053,75577.54202478453
2054,61609.34701532706
2055,70099.27676548142
2056,76102.70732222445
2057,65950.85450027975
2058,279668.7631203973
2059,65679.4021834066
2060,75384.09542184575
2061,275184.4972141973
2062,64869.59228868222
2063,61414.64604225403
2064,68550.47108374028
2065,63251.858994675844
2066,272982.5595250412
2067,65327.24172877466
2068,71771.61998446065
2069,59164.86315853686
2070,59413.846252148716
2071,68546.06497264917
2072,60162.6377441737
2073,70237.82261722197
2074,305498.4242745542
2075,290182.56578169815
2076,70284.95348845585
2077,69648.76366686211
2078,65950.85450027975
2079,248359.2563611055
2080,236369.0078780627
2081,228599.86811426407
2082,67258.54939764473
2083,69321.23400765333
2084,61024.975893621224
2085,62431.991896641004
2086,291129.15158668056
2087,66565.55298341933
2088,61334.987004124625
2089,65375.06403917561
2090,247977.23526082165
2091,63721.458563156695
2092,65596.968286806
2093,60649.8720635112
2094,288396.27868580515
2095,243773.0053397761
2096,60870.43302456314
2097,72918.45607979703
2098,64390.73552912226
2099,58392.10063623887
2100,74785.76468917791
2101,66434.25077485094
2102,259827.10282277933
2103,64377.68347615465
2104,66490.71840556528
2105,71526.35222075693
2106,64628.41557195148
2107,277634.4925727145
2108,63165.548485417465
2109,72888.59749119566
2110,67898.19238314673
2111,250291.40799872583
2112,67276.3988684004
2113,68041.63906367864
2114,249282.37188254122
2115,251454.9226967509
2116,62579.30774147094
2117,260423.88564358544
2118,228943.16998838604
2119,235975.87004655213
2120,63489.99152895124
2121,62461.736132618695
2122,61088.32245008341
2123,64303.02993304518
2124,259393.23853261693
2125,66063.1245378568
2126,245916.18411206204
2127,247914.09892778128
2128,235762.64300062068
2129,232982.81665510093
2130,246475.73469165518
2131,242544.67841591305
2132,58733.24799130861
2133,252190.5794886152
2134,232982.81665510093
2135,68793.47062438946
2136,56986.78770084639
2137,74165.34753992724
2138,68550.47108374028
2139,256602.56717240348
2140,69051.10070283944
2141,258195.75822735962
2142,64565.65444844327
2143,63790.33764849678
2144,65192.57974749628
2145,68547.08174237917
2146,276341.6433718221
2147,65515.39369844781
2148,64120.578955989215
2149,64465.17215146821
2150,287829.54457299557
2151,246507.82869432593
2152,84995.00710027218
2153,69745.65719342834
2154,57056.144499263835
2155,272188.26984979527
2156,302578.29770347424
2157,275668.3988431686
2158,287885.0528127833
2159,272371.810999461
2160,285315.67977067846
2161,277299.51689689787
2162,412171.97346974554
2163,345289.2734962758
2164,272856.6127425032
2165,266997.79844987346
2166,68210.8474250109
2167,303072.40546749125
2168,260721.71660915078
2169,262426.7554055271
2170,261029.78291744646
2171,70882.07994884386
2172,68182.41081819667
2173,74988.42757752618
2174,273931.9499044349
2175,297789.5113110648
2176,322431.24578205304
2177,281193.52434316673
2178,255528.07593388722
2179,247783.5864311615
2180,300213.31749938254
2181,276597.49690378027
2182,288465.68342244055
2183,292258.67861095193
2184,65036.05714034673
2185,64656.808517724065
2186,257168.84284188802
2187,261893.14105570255
2188,267363.28988518147
2189,92191.36446746066
2190,62289.28315039646
2191,62289.28315039646
2192,57056.144499263835
2193,71503.66285956488
2194,63960.35760341501
2195,59829.20938054896
2196,75878.20943280593
2197,68484.29627372003
2198,259832.6698943594
2199,236997.43816808448
2200,241997.04346286246
2201,270631.5941737139
2202,269678.5297882282
2203,223103.15722950586
2204,74170.42046368358
2205,57944.10592524946
2206,242259.22670758245
2207,252667.35949224222
2208,293073.37544922676
2209,87322.48738471503
2210,247889.17574057786
2211,257162.48516296694
2212,267598.48131802893
2213,59712.22811707818
2214,68340.64849853632
2215,65533.698628390324
2216,66187.584119732
2217,59151.11555923505
2218,63735.4280128794
2219,65597.34668357078
2220,69832.44142455417
2221,323016.5955284777
2222,299842.9455480637
2223,313656.2278642065
2224,259765.6588418767
2225,58437.06127518247
2226,71354.03468003559
2227,284363.6241036322
2228,291429.67508495133
2229,297253.0608822802
2230,66362.62623832937
2231,270378.3625638102
2232,251335.38715272467
2233,267957.50800113456
2234,311580.08082493977
2235,279785.6341858177
2236,301510.49264183996
2237,361995.67650548584
2238,297031.94656579295
2239,72969.49029513945
2240,272912.83180293697
2241,71737.61973851117
2242,69632.40787303034
2243,63069.324055105724
2244,66872.18175220155
2245,61933.962331073235
2246,75638.29061669797
2247,277912.1540650969
2248,62528.11991637935
2249,68874.35903458345
2250,66331.62567970577
2251,75376.76540497977
2252,259330.82861545833
2253,247535.61835815493
2254,255416.0755745248
2255,257165.8759054985
2256,261185.35157245054
2257,261605.18191092808
2258,283921.0744172676
2259,246063.96199848168
2260,282924.9397741235
2261,277343.39512217714
2262,279579.3563077244
2263,337067.0171463941
2264,456996.2925127188
2265,76608.53876246048
2266,295090.15514375747
2267,357627.837719601
2268,379926.57521007094
2269,239521.9902152581
2270,275213.2986915412
2271,280993.6182439865
2272,260036.37823652296
2273,265360.7908459377
2274,268218.4184864653
2275,262764.1185102067
2276,269536.7816893058
2277,246566.3399064696
2278,71158.26202987148
2279,64213.06253121206
2280,71008.77146952598
2281,267146.13649291074
2282,272600.4006000999
2283,240918.98018317617
2284,227353.92381648204
2285,279268.26844156603
2286,63674.79340403172
2287,339256.5128210227
2288,306493.96066011785
2289,357435.443505795
2290,431799.74351115164
2291,311903.2573542456
2292,412821.232513892
2293,461902.76680702606
2294,378626.36623226444
2295,436117.88055838866
2296,315913.82028634683
2297,311039.0359595238
2298,326733.0405038517
2299,323466.5008309741
2300,349666.59156672814
2301,296768.9296817434
2302,276395.1639264063
2303,287935.1142926733
2304,286805.51586795005
2305,276640.1241884534
2306,266756.979740805
2307,268030.6080235413
2308,271696.14738359716
2309,289748.62887207576
2310,291077.09556767676
2311,301837.65112508106
2312,272181.76516033715
2313,245894.70390999076
2314,292659.95534964575
2315,247634.36765844055
2316,261311.509821271
2317,267378.27248609846
2318,258358.57974267696
2319,289466.5362518922
2320,313482.3225276104
2321,272466.09781365294
2322,301522.41924066463
2323,309225.0007326105
2324,281772.50089101505
2325,276178.4127824507
2326,274125.9285530052
2327,266173.53956557676
2328,276310.9022082899
2329,251519.16804152122
2330,244079.7504139175
2331,334531.974822191
2332,375052.67198237317
2333,344390.72068621963
2334,287054.9713850214
2335,299233.4963075011
2336,344526.9726997362
2337,322506.7151367664
2338,303517.2920549284
2339,272149.01977462164
2340,401008.8389995757
2341,288833.4266447974
2342,275533.2657132643
2343,275652.49738863605
2344,271567.43723553914
2345,274461.367859641
2346,310542.43205150747
2347,309689.38211284793
2348,288667.33708579495
2349,67609.25268730166
2350,309589.86781338014
2351,292907.0201440822
2352,292812.898619089
2353,277170.4363445675
2354,274763.7047400643
2355,288870.7980608131
2356,74770.35909099893
2357,262428.4854763563
2358,253983.78526350585
2359,228917.13565642477
2360,58607.68672537677
2361,69693.08708231483
2362,304840.04738467134
2363,73187.79470732024
2364,296450.92955369595
2365,305339.35828967846
2366,306501.2853537231
2367,281831.25371629925
2368,331585.8970762789
2369,290237.09274571756
2370,254676.67626304805
2371,257540.19180926715
2372,292978.4761626798
2373,306309.8905129135
2374,331462.41100907454
2375,277029.77273859654
2376,326140.68729360617
2377,405160.26393209526
2378,253075.79204226506
2379,280104.4538746664
2380,244601.6596816596
2381,243615.96298760336
2382,271502.76942209824
2383,285784.6593984232
2384,282249.37919389026
2385,258981.22631496697
2386,244553.8924920335
2387,76122.778446631
2388,61268.05228737947
2389,66095.30681020887
2390,69975.99553228877
2391,62630.84714342996
2392,60277.37193009283
2393,283923.18016384693
2394,241453.0326796745
2395,263205.7899675423
2396,244344.5928087397
2397,311570.06719199824
2398,69176.74282974128
2399,65870.19685687553
2400,59619.102593272175
2401,67168.09996408924
2402,69643.42609085336
2403,63960.19948008383
2404,69693.08708231483
2405,241453.0326796745
2406,265995.2711905874
2407,70243.43729045588
2408,69822.14129754124
2409,63472.623589410025
2410,254518.90176448162
2411,59267.827845062864
2412,71292.73184327793
2413,65423.40657721496
2414,76951.66340968304
2415,65026.303710187334
2416,244287.4140652242
2417,241033.56166606475
2418,68392.5366140658
2419,63975.381102591935
2420,60374.510773269554
2421,72608.03306193034
2422,67681.33030275632
2423,73388.84867742113
2424,72004.31745704087
2425,86809.84471322387
2426,65739.72451166667
2427,64100.87271106325
2428,268684.31368023984
2429,62586.21847083939
2430,232601.06118322295
2431,67289.81680582325
2432,75384.09542184575
2433,68262.8620014326
2434,64869.59228868222
2435,69522.20694179568
2436,59164.86315853686
2437,59365.39443455348
2438,61029.552353370214
2439,58733.24799130861
2440,241997.04346286246
2441,70674.49680420797
2442,60811.52175677438
2443,66575.86646719102
2444,66212.89701935682
2445,62926.351148569775
2446,64203.855791828304
2447,243310.60279323425
2448,238029.5094498857
2449,61251.9483516224
2450,245380.95482131036
2451,68814.73291001335
2452,259360.32184173257
2453,58194.85706426556
2454,72091.41693341488
2455,65973.30410708157
2456,64917.77503524812
2457,68650.02292874936
2458,239908.18498796428
2459,60437.08250997516
2460,220978.07721671756
2461,61609.34701532706
2462,66401.24683335486
2463,61876.112330598226
2464,256963.14573138815
2465,229295.86817703003
2466,62822.0002903765
2467,269744.3191094621
2468,58687.38239109064
2469,56744.000749959036
2470,269300.55245766026
2471,280624.52498568594
2472,243852.56923110265
2473,66629.15995922992
2474,58759.535254448885
2475,275834.2829711311
2476,63887.39888510972
2477,57567.252033600635
2478,68010.41462442958
2479,64413.55644889149
2480,77632.80529197866
2481,62597.61768431634
2482,61146.09096947983
2483,58361.79340431308
2484,59365.39443455348
2485,64555.9715643779
2486,74634.98809944587
2487,76453.14220581515
2488,297958.88514546753
2489,267065.7948324784
2490,77821.3119250367
2491,58194.85706426556
2492,239243.4475049569
2493,81838.2391804563
2494,76144.80004882262
2495,71353.97587930664
2496,289176.37759031897
2497,241175.0267562391
2498,59934.2192434243
2499,61071.1585525377
2500,70578.34851987551
2501,74625.20952617195
2502,70333.5649658019
2503,55813.684619702806
2504,283273.9473935
2505,281778.53816605185
2506,297908.30837982375
2507,335741.34921242844
2508,297145.7888707297
2509,268333.15804773115
2510,261805.74918595018
2511,282404.56162271014
2512,257716.8287708538
2513,258595.22626364915
2514,255675.73035086252
2515,73094.13000019986
2516,268525.3848691257
2517,69154.79880414202
2518,75127.28744264664
2519,268948.81306761934
2520,261901.34228350062
2521,252243.16414115598
2522,274139.031012997
2523,60686.06821287924
2524,65315.50691613475
2525,68732.10201981827
2526,64244.66120845009
2527,64815.890128302344
2528,64218.089756437446
2529,64820.1632980625
2530,65836.33379310647
2531,289483.4731460024
2532,271566.7658642483
2533,257039.17728863243
2534,274174.50115886325
2535,340764.5070418288
2536,305691.0754501934
2537,308746.3040364676
2538,265732.36258597235
2539,289030.3355292937
2540,268940.16952825384
2541,251710.96543858483
2542,62546.87876789513
2543,58156.025128401474
2544,69169.61738282965
2545,67374.48910092129
2546,246659.41759288954
2547,255808.50255002812
2548,65501.68185094089
2549,66599.3520607658
2550,632966.8022443511
2551,274933.80228639266
2552,67659.08006074103
2553,62289.28315039646
2554,67317.88114148029
2555,250415.6059740023
2556,60509.59139537577
2557,60664.867847724745
2558,71621.07695353146
2559,62966.50030037008
2560,250134.70117900186
2561,282652.7514833632
2562,230931.98974060005
2563,237271.99722302897
2564,239437.52518759065
2565,65263.963316228925
2566,67736.90419566947
2567,60509.59139537577
2568,269589.4286311765
2569,303043.93496044225
2570,244934.67660021927
2571,75769.67427134217
2572,266545.1510956943
2573,298156.11830890045
2574,289768.44773292507
2575,244287.4140652242
2576,62248.79634497262
2577,62913.07747724088
2578,59712.22811707818
2579,55302.056497101155
2580,68208.71145772966
2581,71788.83320630396
2582,70087.66661145468
2583,305759.09898467787
2584,264561.42445566604
2585,73563.10972586976
2586,313736.36529910885
2587,259716.64253398552
2588,274840.9263973766
2589,257517.05963997566
2590,280826.9455430132
2591,297093.88116198394
2592,288539.8603662523
2593,292597.9805985174
2594,290609.9679876243
2595,300475.42520210525
2596,325396.52677983977
2597,256320.2139418675
2598,297317.2466684666
2599,326448.5660548792
2600,75517.58900095308
2601,258156.61123916658
2602,59934.2192434243
2603,58200.89991758033
2604,64148.431618158254
2605,58147.1118241637
2606,66494.44443653604
2607,288396.041027045
2608,81778.37394385156
2609,63619.35410184459
2610,61041.47287596088
2611,77743.62486991163
2612,71695.65904852639
2613,62528.11991637935
2614,63407.64062437124
2615,247113.11471710584
2616,260672.73471119234
2617,70661.97614870229
2618,303720.70745473413
2619,258948.3619079389
2620,254007.43732556788
2621,252925.67893267123
2622,249767.03206962618
2623,282496.7342807117
2624,302641.88757410046
2625,356925.34922074364
2626,280589.3765204729
2627,273985.4553271559
2628,427381.3476477131
2629,449396.44269539526
2630,351145.90399521246
2631,437256.11982487864
2632,409097.35899251414
2633,307338.4619701253
2634,354791.06580210093
2635,260765.12054148276
2636,253111.45699633635
2637,281007.0489605199
2638,296709.9969324374
2639,271137.6519474737
2640,259845.94570025793
2641,58392.10063623887
2642,272114.26014897565
2643,225818.87856360065
2644,63236.43217536865
2645,244934.67660021927
2646,232759.25067546946
2647,235566.88500302375
2648,245477.63081419567
2649,70292.65723802894
2650,277979.26479258767
2651,226935.7563170504
2652,415716.1791767854
2653,276680.70599533245
2654,291630.9974895792
2655,364182.90349611425
2656,300373.4259927328
2657,346956.7233518669
2658,308168.2749066171
2659,310159.82830018084
2660,344089.4545714171
2661,343462.80452789867
2662,340502.0471072943
2663,294321.7513651383
2664,293002.8621035956
2665,313964.4812419235
2666,312570.7069912536
2667,252429.89702247633
2668,259496.29050248282
2669,264045.66297927056
2670,301592.74607049883
2671,259496.29050248282
2672,300917.2435557545
2673,277089.13503242325
2674,272466.09781365294
2675,286216.4335145845
2676,255116.73687427866
2677,276627.5860698833
2678,286893.45078586554
2679,283063.9313571499
2680,294268.8819875751
2681,388438.47577886493
2682,321103.3317838772
2683,527725.8559446139
2684,309734.81209063623
2685,358638.35158625466
2686,297816.75190628646
2687,339277.4813146568
2688,274882.8299255851
2689,299073.2560593297
2690,497774.03031424654
2691,250306.46526805288
2692,260215.370543468
2693,304701.6622697855
2694,272969.9622311431
2695,258730.58061363696
2696,254752.2412218373
2697,259393.23853261693
2698,259256.2556388333
2699,258703.93045722359
2700,248825.5122222727
2701,255286.03152828902
2702,58235.82646941128
2703,247869.36155189783
2704,75341.98860056647
2705,60255.71847842999
2706,63915.466282957095
2707,63500.9273982048
2708,73135.52296490736
2709,62630.84714342996
2710,63407.64062437124
2711,325749.8716034963
2712,391561.05803532136
2713,294271.0644803427
2714,286568.5568084444
2715,257540.19180926715
2716,282832.62740180414
2717,269315.6436195993
2718,276467.83181833825
2719,73195.75631122597
2720,277129.0975845163
2721,65950.85450027975
2722,63625.17374628311
2723,265652.8839376356
2724,64961.22899132481
2725,65086.1871159062
2726,70291.96212822512
2727,295812.7821486561
2728,245184.08013344242
2729,64222.5881336757
2730,68262.8620014326
2731,245194.99102011297
2732,67710.56228712389
2733,70790.78269459947
2734,70639.85204261166
